[[{'label': 'negative', 'score': 0.013476000167429447}, {'label': 'neutral', 'score': 0.4485049843788147}, {'label': 'positive', 'score': 0.538019061088562}]]
[[{'label': 'negative', 'score': 0.6867035627365112}, {'label': 'neutral', 'score': 0.3010874390602112}, {'label': 'positive', 'score': 0.01220894604921341}]]
[[{'label': 'negative', 'score': 0.8942301869392395}, {'label': 'neutral', 'score': 0.09800472855567932}, {'label': 'positive', 'score': 0.007765146903693676}]]
[[{'label': 'negative', 'score': 0.8590777516365051}, {'label': 'neutral', 'score': 0.13114726543426514}, {'label': 'positive', 'score': 0.00977499969303608}]]
[[{'label': 'negative', 'score': 0.809627115726471}, {'label': 'neutral', 'score': 0.17720647156238556}, {'label': 'positive', 'score': 0.013166388496756554}]]
[[{'label': 'negative', 'score': 0.03758899122476578}, {'label': 'neutral', 'score': 0.28915539383888245}, {'label': 'positive', 'score': 0.6732556223869324}]]
[[{'label': 'negative', 'score': 0.14334626495838165}, {'label': 'neutral', 'score': 0.644252598285675}, {'label': 'positive', 'score': 0.21240119636058807}]]
[[{'label': 'negative', 'score': 0.033054035156965256}, {'label': 'neutral', 'score': 0.7551104426383972}, {'label': 'positive', 'score': 0.2118355631828308}]]
[[{'label': 'negative', 'score': 0.21508890390396118}, {'label': 'neutral', 'score': 0.7549465894699097}, {'label': 'positive', 'score': 0.029964504763484}]]
[[{'label': 'negative', 'score': 0.8041862845420837}, {'label': 'neutral', 'score': 0.18888364732265472}, {'label': 'positive', 'score': 0.006930099334567785}]]
[[{'label': 'negative', 'score': 0.0051252581179142}, {'label': 'neutral', 'score': 0.029102012515068054}, {'label': 'positive', 'score': 0.9657726883888245}]]
[[{'label': 'negative', 'score': 0.4498693645000458}, {'label': 'neutral', 'score': 0.4912872612476349}, {'label': 'positive', 'score': 0.05884336680173874}]]
[[{'label': 'negative', 'score': 0.016745297238230705}, {'label': 'neutral', 'score': 0.8577857613563538}, {'label': 'positive', 'score': 0.12546886503696442}]]
[[{'label': 'negative', 'score': 0.054984528571367264}, {'label': 'neutral', 'score': 0.8071249723434448}, {'label': 'positive', 'score': 0.13789045810699463}]]
[[{'label': 'negative', 'score': 0.877641499042511}, {'label': 'neutral', 'score': 0.10381603240966797}, {'label': 'positive', 'score': 0.01854247786104679}]]
[[{'label': 'negative', 'score': 0.3813871145248413}, {'label': 'neutral', 'score': 0.4780828356742859}, {'label': 'positive', 'score': 0.1405300796031952}]]
[[{'label': 'negative', 'score': 0.022880353033542633}, {'label': 'neutral', 'score': 0.8363639116287231}, {'label': 'positive', 'score': 0.14075574278831482}]]
[[{'label': 'negative', 'score': 0.008926812559366226}, {'label': 'neutral', 'score': 0.6275163888931274}, {'label': 'positive', 'score': 0.36355674266815186}]]
[[{'label': 'negative', 'score': 0.0014704616041854024}, {'label': 'neutral', 'score': 0.01587000861763954}, {'label': 'positive', 'score': 0.9826595783233643}]]
[[{'label': 'negative', 'score': 0.22184264659881592}, {'label': 'neutral', 'score': 0.7205466628074646}, {'label': 'positive', 'score': 0.05761070176959038}]]
[[{'label': 'negative', 'score': 0.39990758895874023}, {'label': 'neutral', 'score': 0.5545640587806702}, {'label': 'positive', 'score': 0.045528363436460495}]]
[[{'label': 'negative', 'score': 0.4757922291755676}, {'label': 'neutral', 'score': 0.5070104598999023}, {'label': 'positive', 'score': 0.017197325825691223}]]
[[{'label': 'negative', 'score': 0.0724475085735321}, {'label': 'neutral', 'score': 0.1330011636018753}, {'label': 'positive', 'score': 0.7945513725280762}]]
[[{'label': 'negative', 'score': 0.7574934959411621}, {'label': 'neutral', 'score': 0.2324671447277069}, {'label': 'positive', 'score': 0.01003927830606699}]]
[[{'label': 'negative', 'score': 0.09142817556858063}, {'label': 'neutral', 'score': 0.761472225189209}, {'label': 'positive', 'score': 0.14709962904453278}]]
[[{'label': 'negative', 'score': 0.0113119687885046}, {'label': 'neutral', 'score': 0.06365254521369934}, {'label': 'positive', 'score': 0.9250354170799255}]]
[[{'label': 'negative', 'score': 0.005252873059362173}, {'label': 'neutral', 'score': 0.061706818640232086}, {'label': 'positive', 'score': 0.9330403208732605}]]
[[{'label': 'negative', 'score': 0.0146822864189744}, {'label': 'neutral', 'score': 0.33034396171569824}, {'label': 'positive', 'score': 0.6549737453460693}]]
[[{'label': 'negative', 'score': 0.6786598563194275}, {'label': 'neutral', 'score': 0.28263506293296814}, {'label': 'positive', 'score': 0.03870510682463646}]]
[[{'label': 'negative', 'score': 0.4481215476989746}, {'label': 'neutral', 'score': 0.5285553336143494}, {'label': 'positive', 'score': 0.023323051631450653}]]
[[{'label': 'negative', 'score': 0.023699013516306877}, {'label': 'neutral', 'score': 0.8694429993629456}, {'label': 'positive', 'score': 0.10685798525810242}]]
[[{'label': 'negative', 'score': 0.4849753975868225}, {'label': 'neutral', 'score': 0.4130652844905853}, {'label': 'positive', 'score': 0.10195931047201157}]]
[[{'label': 'negative', 'score': 0.2788468897342682}, {'label': 'neutral', 'score': 0.7045871019363403}, {'label': 'positive', 'score': 0.016566039994359016}]]
[[{'label': 'negative', 'score': 0.02327582612633705}, {'label': 'neutral', 'score': 0.9171907305717468}, {'label': 'positive', 'score': 0.05953351408243179}]]
[[{'label': 'negative', 'score': 0.4730055034160614}, {'label': 'neutral', 'score': 0.4742463529109955}, {'label': 'positive', 'score': 0.05274808406829834}]]
[[{'label': 'negative', 'score': 0.0435391440987587}, {'label': 'neutral', 'score': 0.4543548822402954}, {'label': 'positive', 'score': 0.5021059513092041}]]
[[{'label': 'negative', 'score': 0.008739371784031391}, {'label': 'neutral', 'score': 0.07322312891483307}, {'label': 'positive', 'score': 0.918037474155426}]]
[[{'label': 'negative', 'score': 0.9102386236190796}, {'label': 'neutral', 'score': 0.08106465637683868}, {'label': 'positive', 'score': 0.008696749806404114}]]
[[{'label': 'negative', 'score': 0.03126418963074684}, {'label': 'neutral', 'score': 0.5609602332115173}, {'label': 'positive', 'score': 0.4077755808830261}]]
[[{'label': 'negative', 'score': 0.13308024406433105}, {'label': 'neutral', 'score': 0.845601499080658}, {'label': 'positive', 'score': 0.02131824381649494}]]
[[{'label': 'negative', 'score': 0.06708309799432755}, {'label': 'neutral', 'score': 0.6659188270568848}, {'label': 'positive', 'score': 0.2669980227947235}]]
[[{'label': 'negative', 'score': 0.6124510765075684}, {'label': 'neutral', 'score': 0.3577783703804016}, {'label': 'positive', 'score': 0.02977057173848152}]]
[[{'label': 'negative', 'score': 0.009920322336256504}, {'label': 'neutral', 'score': 0.043722376227378845}, {'label': 'positive', 'score': 0.9463573694229126}]]
[[{'label': 'negative', 'score': 0.09615747630596161}, {'label': 'neutral', 'score': 0.6674683690071106}, {'label': 'positive', 'score': 0.23637408018112183}]]
[[{'label': 'negative', 'score': 0.015737591311335564}, {'label': 'neutral', 'score': 0.31800711154937744}, {'label': 'positive', 'score': 0.6662553548812866}]]
[[{'label': 'negative', 'score': 0.005494176875799894}, {'label': 'neutral', 'score': 0.2120155692100525}, {'label': 'positive', 'score': 0.7824901938438416}]]
[[{'label': 'negative', 'score': 0.4210840165615082}, {'label': 'neutral', 'score': 0.44291597604751587}, {'label': 'positive', 'score': 0.13599994778633118}]]
[[{'label': 'negative', 'score': 0.9348796606063843}, {'label': 'neutral', 'score': 0.05926476791501045}, {'label': 'positive', 'score': 0.00585560780018568}]]
[[{'label': 'negative', 'score': 0.037740327417850494}, {'label': 'neutral', 'score': 0.3654806613922119}, {'label': 'positive', 'score': 0.5967789888381958}]]
[[{'label': 'negative', 'score': 0.0031436521094292402}, {'label': 'neutral', 'score': 0.036167044192552567}, {'label': 'positive', 'score': 0.9606892466545105}]]
[[{'label': 'negative', 'score': 0.5877097249031067}, {'label': 'neutral', 'score': 0.3770168125629425}, {'label': 'positive', 'score': 0.03527345880866051}]]
[[{'label': 'negative', 'score': 0.0032619063276797533}, {'label': 'neutral', 'score': 0.847617506980896}, {'label': 'positive', 'score': 0.14912059903144836}]]
[[{'label': 'negative', 'score': 0.04656815528869629}, {'label': 'neutral', 'score': 0.9204537868499756}, {'label': 'positive', 'score': 0.03297804296016693}]]
[[{'label': 'negative', 'score': 0.022024275735020638}, {'label': 'neutral', 'score': 0.6506574749946594}, {'label': 'positive', 'score': 0.3273182511329651}]]
[[{'label': 'negative', 'score': 0.024925781413912773}, {'label': 'neutral', 'score': 0.14686377346515656}, {'label': 'positive', 'score': 0.8282104134559631}]]
[[{'label': 'negative', 'score': 0.002738943323493004}, {'label': 'neutral', 'score': 0.577135443687439}, {'label': 'positive', 'score': 0.4201256036758423}]]
[[{'label': 'negative', 'score': 0.9444722533226013}, {'label': 'neutral', 'score': 0.04633393511176109}, {'label': 'positive', 'score': 0.009193841367959976}]]
[[{'label': 'negative', 'score': 0.6204337477684021}, {'label': 'neutral', 'score': 0.35245782136917114}, {'label': 'positive', 'score': 0.02710840106010437}]]
[[{'label': 'negative', 'score': 0.04641438275575638}, {'label': 'neutral', 'score': 0.915501058101654}, {'label': 'positive', 'score': 0.03808462619781494}]]
[[{'label': 'negative', 'score': 0.01602795533835888}, {'label': 'neutral', 'score': 0.7015721797943115}, {'label': 'positive', 'score': 0.28239989280700684}]]
[[{'label': 'negative', 'score': 0.5614667534828186}, {'label': 'neutral', 'score': 0.4175715446472168}, {'label': 'positive', 'score': 0.020961744710803032}]]
[[{'label': 'negative', 'score': 0.00977453961968422}, {'label': 'neutral', 'score': 0.09822285175323486}, {'label': 'positive', 'score': 0.8920025825500488}]]
[[{'label': 'negative', 'score': 0.0032216976396739483}, {'label': 'neutral', 'score': 0.01329526025801897}, {'label': 'positive', 'score': 0.983483076095581}]]
[[{'label': 'negative', 'score': 0.025823531672358513}, {'label': 'neutral', 'score': 0.7913141250610352}, {'label': 'positive', 'score': 0.1828622967004776}]]
[[{'label': 'negative', 'score': 0.3043944239616394}, {'label': 'neutral', 'score': 0.6795799136161804}, {'label': 'positive', 'score': 0.01602569967508316}]]
[[{'label': 'negative', 'score': 0.004759376868605614}, {'label': 'neutral', 'score': 0.027772599831223488}, {'label': 'positive', 'score': 0.9674680829048157}]]
[[{'label': 'negative', 'score': 0.40200328826904297}, {'label': 'neutral', 'score': 0.5739646553993225}, {'label': 'positive', 'score': 0.02403213642537594}]]
[[{'label': 'negative', 'score': 0.8423803448677063}, {'label': 'neutral', 'score': 0.14649143815040588}, {'label': 'positive', 'score': 0.011128155514597893}]]
[[{'label': 'negative', 'score': 0.9327831268310547}, {'label': 'neutral', 'score': 0.059983111917972565}, {'label': 'positive', 'score': 0.007233775220811367}]]
[[{'label': 'negative', 'score': 0.3061806559562683}, {'label': 'neutral', 'score': 0.5526145696640015}, {'label': 'positive', 'score': 0.14120474457740784}]]
[[{'label': 'negative', 'score': 0.0031630543526262045}, {'label': 'neutral', 'score': 0.04293981194496155}, {'label': 'positive', 'score': 0.9538971781730652}]]
[[{'label': 'negative', 'score': 0.7374979257583618}, {'label': 'neutral', 'score': 0.218488410115242}, {'label': 'positive', 'score': 0.044013697654008865}]]
[[{'label': 'negative', 'score': 0.4862864315509796}, {'label': 'neutral', 'score': 0.2932485342025757}, {'label': 'positive', 'score': 0.2204650193452835}]]
[[{'label': 'negative', 'score': 0.0029071609023958445}, {'label': 'neutral', 'score': 0.007099623326212168}, {'label': 'positive', 'score': 0.9899932742118835}]]
[[{'label': 'negative', 'score': 0.002106026280671358}, {'label': 'neutral', 'score': 0.012616434134542942}, {'label': 'positive', 'score': 0.9852775931358337}]]
[[{'label': 'negative', 'score': 0.5909664034843445}, {'label': 'neutral', 'score': 0.38674548268318176}, {'label': 'positive', 'score': 0.022288037464022636}]]
[[{'label': 'negative', 'score': 0.9484956860542297}, {'label': 'neutral', 'score': 0.04653698578476906}, {'label': 'positive', 'score': 0.0049672857858240604}]]
[[{'label': 'negative', 'score': 0.9057011604309082}, {'label': 'neutral', 'score': 0.08755034953355789}, {'label': 'positive', 'score': 0.0067483833990991116}]]
[[{'label': 'negative', 'score': 0.9080440402030945}, {'label': 'neutral', 'score': 0.07600966095924377}, {'label': 'positive', 'score': 0.01594630628824234}]]
[[{'label': 'negative', 'score': 0.010573175735771656}, {'label': 'neutral', 'score': 0.23457640409469604}, {'label': 'positive', 'score': 0.754850447177887}]]
[[{'label': 'negative', 'score': 0.01778022199869156}, {'label': 'neutral', 'score': 0.19955965876579285}, {'label': 'positive', 'score': 0.7826600670814514}]]
[[{'label': 'negative', 'score': 0.017115095630288124}, {'label': 'neutral', 'score': 0.2991941571235657}, {'label': 'positive', 'score': 0.6836907267570496}]]
[[{'label': 'negative', 'score': 0.01861848682165146}, {'label': 'neutral', 'score': 0.9591848850250244}, {'label': 'positive', 'score': 0.022196630015969276}]]
[[{'label': 'negative', 'score': 0.027564048767089844}, {'label': 'neutral', 'score': 0.9056553244590759}, {'label': 'positive', 'score': 0.06678061932325363}]]
[[{'label': 'negative', 'score': 0.05114240571856499}, {'label': 'neutral', 'score': 0.7843716740608215}, {'label': 'positive', 'score': 0.16448591649532318}]]
[[{'label': 'negative', 'score': 0.6675182580947876}, {'label': 'neutral', 'score': 0.27629297971725464}, {'label': 'positive', 'score': 0.05618872866034508}]]
[[{'label': 'negative', 'score': 0.2965713143348694}, {'label': 'neutral', 'score': 0.512738823890686}, {'label': 'positive', 'score': 0.19068986177444458}]]
[[{'label': 'negative', 'score': 0.28598907589912415}, {'label': 'neutral', 'score': 0.5221665501594543}, {'label': 'positive', 'score': 0.1918444037437439}]]
[[{'label': 'negative', 'score': 0.9128680229187012}, {'label': 'neutral', 'score': 0.07855769991874695}, {'label': 'positive', 'score': 0.008574345149099827}]]
[[{'label': 'negative', 'score': 0.5338473916053772}, {'label': 'neutral', 'score': 0.30551677942276}, {'label': 'positive', 'score': 0.1606358289718628}]]
[[{'label': 'negative', 'score': 0.22853197157382965}, {'label': 'neutral', 'score': 0.7229763269424438}, {'label': 'positive', 'score': 0.048491764813661575}]]
[[{'label': 'negative', 'score': 0.0045311166904866695}, {'label': 'neutral', 'score': 0.5108098983764648}, {'label': 'positive', 'score': 0.48465898633003235}]]
[[{'label': 'negative', 'score': 0.010537217371165752}, {'label': 'neutral', 'score': 0.08049643039703369}, {'label': 'positive', 'score': 0.9089663624763489}]]
[[{'label': 'negative', 'score': 0.08522987365722656}, {'label': 'neutral', 'score': 0.865840494632721}, {'label': 'positive', 'score': 0.04892966151237488}]]
[[{'label': 'negative', 'score': 0.5904567241668701}, {'label': 'neutral', 'score': 0.35657575726509094}, {'label': 'positive', 'score': 0.052967462688684464}]]
[[{'label': 'negative', 'score': 0.02547079138457775}, {'label': 'neutral', 'score': 0.5408226847648621}, {'label': 'positive', 'score': 0.4337065517902374}]]
[[{'label': 'negative', 'score': 0.4879133403301239}, {'label': 'neutral', 'score': 0.28383272886276245}, {'label': 'positive', 'score': 0.22825393080711365}]]
[[{'label': 'negative', 'score': 0.05197446793317795}, {'label': 'neutral', 'score': 0.8477847576141357}, {'label': 'positive', 'score': 0.1002408042550087}]]
[[{'label': 'negative', 'score': 0.6213194727897644}, {'label': 'neutral', 'score': 0.3326898515224457}, {'label': 'positive', 'score': 0.0459907129406929}]]
[[{'label': 'negative', 'score': 0.8469324707984924}, {'label': 'neutral', 'score': 0.13725340366363525}, {'label': 'positive', 'score': 0.015814069658517838}]]
[[{'label': 'negative', 'score': 0.8104735612869263}, {'label': 'neutral', 'score': 0.17969538271427155}, {'label': 'positive', 'score': 0.00983105693012476}]]
[[{'label': 'negative', 'score': 0.923134982585907}, {'label': 'neutral', 'score': 0.06995543837547302}, {'label': 'positive', 'score': 0.006909544579684734}]]
